pair,date,hedge_ratio,spread,spread_return,spread_momentum_5,spread_momentum_20,spread_zscore_20,spread_zscore_60,spread_percentile_60,spread_percentile_120,distance_from_mean_20,distance_from_mean_60,zscore_change,spread_volatility_20,spread_volatility_60,realized_volatility,vol_regime_high,vol_regime_low,vol_regime_medium,trend_bullish,trend_bearish,rolling_half_life,rolling_mean_reversion_speed,distance_from_equilibrium,rolling_correlation_20,rolling_correlation_60,rolling_beta,rolling_adf_statistic,rolling_adf_pvalue,rolling_skew,rolling_kurtosis,target
MA-NFLX,2024-02-29,7.939218782876596,-10.108968956215733,-9.149516502929714,-8.313965593399416,-5.615426424185841,-1.610272214862117,-1.4726936973987226,0.08333333333333333,0.041666666666666664,-12.194846111631424,-31.029376066540856,-0.38125426049415645,7.049583700436581,8.28273304149113,111.90867190733792,1,0,0,0,1,32.10635921978605,0.02158909317045149,-31.029376066540856,0.8416021733657328,0.9413585486045591,3.934173067707033,-1.150413033525487,0.6945551051906216,-2.099060283524799,9.273233186388863,0.0
MA-NFLX,2024-03-01,7.939218782876596,-21.299510539854566,-11.190541583638833,-25.23845747611199,-25.644046960999276,-2.4096964823680156,-1.9079093600328503,0.03333333333333333,0.016666666666666666,-22.103185347220293,-41.166495782068694,-0.4352156626341277,7.108365536693326,8.371087593971309,112.84180462939632,1,0,0,0,1,40.56544153894726,0.01708713511461346,-41.166495782068694,0.84464892868673,0.9427837071825036,3.8990135270660122,-1.033517119999617,0.7408443037690917,-1.9789579789130325,8.548833644660458,0.0
MA-NFLX,2024-03-04,7.939218782876596,-26.54664418147877,-5.2471336416242025,-28.31413107957519,-32.83409413537538,-2.355840157329225,-2.0395290873994707,0.016666666666666666,0.008333333333333333,-25.708614282075725,-45.28174175814024,-0.13161972736662042,7.118481580629305,8.388232990699123,113.00239184843474,1,0,0,0,1,44.70834454585215,0.015503754111250191,-45.28174175814024,0.7931090634039508,0.9415870847334098,3.8259383907367708,-1.0866411089630708,0.7203697690225737,-1.9400116537282823,8.376313154372758,1.0
MA-NFLX,2024-03-05,7.939218782876596,-13.745270370955836,12.801373810522932,-4.6189076200215595,-18.310923083421358,-1.0707021404727814,-1.4146238499522,0.1,0.05,-11.991694317381725,-31.42266668790365,0.6249052374472708,7.816422649355325,8.492549557333874,124.08186283420088,1,0,0,0,1,28.082777684123638,0.024682287071332343,-31.42266668790365,0.7722451077661162,0.940848430473625,3.8122456054627705,-1.1233631898140626,0.7056655862457597,-1.8434809796055969,7.995133006660568,0.0
MA-NFLX,2024-03-06,7.939218782876596,-9.075480360820961,4.669790010134875,-8.116027907534942,-22.238793667921243,-0.5784655220332998,-1.1668867426862823,0.16666666666666666,0.08333333333333333,-6.209964623850789,-25.79724606798233,0.24773710726591758,7.611474256154992,8.524443541137309,120.8284079541387,1,0,0,0,1,24.135583418591633,0.028718890632907352,-25.79724606798233,0.7692718346763723,0.9406955093481999,3.822146423251011,-1.3165490410843885,0.621567510110949,-1.8547084219716736,7.927076478814753,0.0
MA-NFLX,2024-03-07,7.939218782876596,-21.672709424141487,-12.597229063320526,-11.563740467925754,-33.51235794569931,-1.5669958856466908,-1.6699898945831313,0.05,0.025,-17.131575789886348,-37.26843714499883,-0.503103151896849,8.03370743782772,8.654457347549531,127.53115191805227,1,0,0,0,1,26.255639712377125,0.02639993495314418,-37.26843714499883,0.7383276124812754,0.9391581206606803,3.7837685106751944,-1.199597571984052,0.6737688023408284,-1.7538536287848432,7.186794452123536,1.0
MA-NFLX,2024-03-08,7.939218782876596,-17.045571243198253,4.627138180943234,4.253939296656313,-25.894242024019547,-1.0383207892256132,-1.4126937237654649,0.1,0.05,-11.209725507742139,-31.615190363534488,0.2572961708176664,8.147849011886933,8.68616601414577,129.3430932333371,1,0,0,0,1,22.495102894108935,0.030813247835441912,-31.615190363534488,0.703422723094441,0.9385704430643846,3.7686141516112666,-1.406681060134693,0.5790689761802776,-1.7653264661480215,7.126223155907285,1.0
MA-NFLX,2024-03-11,7.939218782876596,-14.055878951308785,2.989692291889469,12.490765230169984,-20.314451986837298,-0.6828025035553631,-1.2398365731004288,0.13333333333333333,0.06666666666666667,-7.204310616510805,-27.607597083853086,0.17285715066503604,8.196542342524978,8.689783581160393,130.11607589359136,1,0,0,0,1,22.545651550905248,0.030744162748852305,-27.607597083853086,0.6601251561181144,0.9386647442562557,3.778591982561921,-1.4003208213447922,0.5821223030766085,-1.7654921695440269,7.11658814257244,0.0
MA-NFLX,2024-03-12,7.939218782876596,-18.45268191491448,-4.396802963605694,-4.707411543958642,-28.285378704431594,-1.0103691834901691,-1.3859660286504072,0.1,0.05,-10.186844644894919,-31.073354979044588,-0.14612945554997836,8.155305190742434,8.628293825853087,129.46145640323195,1,0,0,0,1,21.698624454617,0.031944291307943184,-31.073354979044588,0.61078214022046,0.9393110511911537,3.7753588824454525,-1.4548810319482175,0.5557014056411584,-1.8184991688908,7.472339840406347,0.0
MA-NFLX,2024-03-13,7.939218782876596,-14.4543801472131,3.9983017677013777,-5.3788997863921395,-28.65791954397065,-0.5493731420324136,-1.1682468323495936,0.15,0.075,-4.755646899995009,-26.176852129549577,0.2177191963008136,8.141810606371402,8.64348445907396,129.24723651748036,1,0,0,0,1,21.589273505705094,0.03210609103529014,-26.176852129549577,0.5702452766277781,0.9393148874466495,3.7774609157098764,-1.4571165448040717,0.5546085688222346,-1.8181719517709665,7.429006919878179,0.0
MA-NFLX,2024-03-14,7.939218782876596,-13.461214995519356,0.993165151693745,8.211494428622132,-12.635834513170437,-0.3712418870876379,-1.0874100151921673,0.2,0.1,-3.1306900226427423,-24.331381735571206,0.0808368171574263,7.496283518740876,8.646138323077144,118.99981168692334,1,0,0,0,1,20.208250847841292,0.034300206671968814,-24.331381735571206,0.5858582795549626,0.9393436842707013,3.7864240662855484,-1.554278260780994,0.5065104572068101,-1.8327713342469298,7.4575135723149595,0.0
MA-NFLX,2024-03-15,7.939218782876596,-11.402928312360814,2.058286683158542,5.6426429308374395,-5.369913745824078,-0.09599731973347986,-0.9627875760178232,0.21666666666666667,0.10833333333333334,-0.8039076521929953,-21.544896479741553,0.12462243917434412,7.438695321369696,8.63336119624209,118.08562739474347,1,0,0,0,1,20.132942992150003,0.03442850758730152,-21.544896479741553,0.5977744184856021,0.9395045942838504,3.7918967032991238,-1.5518059176178405,0.50774599241415,-1.882322122526512,7.633771484016337,0.0
MA-NFLX,2024-03-18,7.939218782876596,-18.314775564611978,-6.911847252251164,-4.258896613303193,-16.723103555419073,-0.8327100913395873,-1.227769196960819,0.11666666666666667,0.058333333333333334,-6.879599726673206,-27.714032523117922,-0.26498162094299593,7.4933527433234035,8.64316980812669,118.95328706950406,1,0,0,0,1,21.588468282561553,0.032107288552743064,-27.714032523117922,0.6259586881446444,0.9405541446432467,3.7843088020509015,-1.434803400075053,0.5654819398462675,-1.8730584405452506,7.573618907558607,0.0
MA-NFLX,2024-03-19,7.939218782876596,-15.137283933677566,3.177491630934412,3.315397981236913,-4.3817734006492515,-0.41960383016244646,-1.0515996218043508,0.15,0.075,-3.483019425706331,-23.869571902680526,0.17616957515646825,7.276494242186293,8.65750645640659,115.51076508730998,1,0,0,0,1,19.975287960143987,0.03470023470715207,-23.869571902680526,0.5617751196990192,0.9417602466017702,3.777958943547873,-1.5482427214905352,0.5095258602735576,-1.8892861120462616,7.573739681730311,0.0
MA-NFLX,2024-03-20,7.939218782876596,-16.66776439499762,-1.530480461320053,-2.213384247784518,-14.530157864527382,-0.532133897572686,-1.081999507201696,0.15,0.075,-4.286991993800015,-24.67300960388087,-0.03039988539734506,6.975437448075771,8.650667821146707,110.73163664097308,1,0,0,0,1,18.57437966320269,0.03731737980639668,-24.67300960388087,0.5085615711234788,0.9426508884585014,3.7892690110980953,-1.663068495830944,0.4502340517629051,-1.8727934672032527,7.551537643762189,0.0
MA-NFLX,2024-03-21,7.939218782876596,-12.121831115323232,4.5459332796743865,1.3393838801961238,-10.326827752506915,0.10116677604884239,-0.853251219613548,0.26666666666666666,0.13333333333333333,0.7752826734997171,-19.400784351034154,0.2287482875881479,7.071998386922336,8.651131183090193,112.26449402427865,1,0,0,0,1,18.21571683415062,0.038052149518510346,-19.400784351034154,0.564678414392576,0.9422358092104726,3.813741588797468,-1.6823244763620542,0.4402416744379508,-1.8726610026960362,7.550026221638772,1.0
MA-NFLX,2024-03-22,7.939218782876596,-23.20860518155297,-11.086774066229736,-11.805676869192155,-27.147552117810392,-1.2996644709189997,-1.2935918896713658,0.03333333333333333,0.016666666666666666,-8.9541137868395,-29.642166647569915,-0.44034067005781785,7.2865092535647955,8.744817064466158,115.66974846421998,1,0,0,0,1,19.92128086039426,0.03479430792715742,-29.642166647569915,0.6259807023051351,0.9425943636284377,3.7907804546029626,-1.5139825272879905,0.5265833922163657,-1.7991335629888783,7.028944211765249,1.0
MA-NFLX,2024-03-25,7.939218782876596,-28.32846428032491,-5.11985909877194,-10.01368871571293,-30.09595117842133,-1.939540238069311,-1.4597888431502184,0.016666666666666666,0.008333333333333333,-12.569175326690374,-33.82791070678141,-0.16619695347885255,7.333520763087721,8.760984595660556,116.41603304195242,1,0,0,0,1,21.035680462984228,0.03295102251527603,-33.82791070678141,0.6369186659680989,0.9416232688960504,3.7459559362916184,-1.4260704313134844,0.5697157939409925,-1.7598280442603993,6.8780379796568365,1.0
MA-NFLX,2024-03-26,7.939218782876596,-28.991534298507986,-0.6630700181830775,-13.85425036483042,-19.86517154757371,-1.7691623105556156,-1.4342905867943152,0.016666666666666666,0.008333333333333333,-12.238986767494765,-33.49668729025315,0.025498256355903193,6.99304456088308,8.746257717777855,111.01114089173709,1,0,0,0,1,19.953721128291132,0.03473774019910378,-33.49668729025315,0.611542620653658,0.9404235070134221,3.7107943596726884,-1.5041834526027251,0.5314408389317882,-1.7489113192987447,6.893255104673889,0.0
MA-NFLX,2024-03-27,7.939218782876596,-15.384079644140627,13.60745465436736,1.2836847508569917,-14.424627190854608,0.3569051990428853,-0.8229869312354258,0.21666666666666667,0.10833333333333334,2.089699246415325,-19.07057704474984,0.6113036555588894,7.458456624922769,8.933058673726784,118.39932836344678,1,0,0,0,1,15.841921999152971,0.043753982666813164,-19.07057704474984,0.6948333608224974,0.9393185101305708,3.7081347324917684,-1.8783247078478362,0.34232553742707333,-1.6275763565148238,6.3460251006010004,0.0
MA-NFLX,2024-03-28,7.939218782876596,-6.889018572507666,8.49506107163296,5.232812542815566,3.219950383708067,1.7068352559508784,-0.43052488978298403,0.45,0.225,10.423762798862882,-9.731115178096658,0.39246204145244173,7.452588491046523,8.903410858389261,118.3061746260673,1,0,0,0,1,14.928804890990751,0.04643018551191907,-9.731115178096658,0.6544708835022875,0.9361477568905796,3.7308330097892615,-1.9643348452023932,0.3024265524541965,-1.6466502169842572,6.433780819106065,0.0
MA-NFLX,2024-04-01,7.939218782876596,-15.559209368465702,-8.670190795958035,7.649395813087267,5.7403011713888645,0.24263023093555672,-0.7873738358750004,0.21666666666666667,0.10833333333333334,1.4665569443354016,-17.486931753499192,-0.3568489460920164,7.269602420789537,8.948784657678866,115.40136081433344,1,0,0,0,1,16.297479199267187,0.04253094433101731,-17.486931753499192,0.6577595689645986,0.9330192543669221,3.713882575558197,-1.7682429978325207,0.3963381984493127,-1.6080207735573326,6.196940854744324,0.0
MA-NFLX,2024-04-02,7.939218782876596,-14.463320496586391,1.0958888718793105,13.865143783738517,12.083323684892378,0.3476733350112023,-0.7117848859356976,0.2833333333333333,0.14166666666666666,1.9582796319700932,-15.536863444581861,0.07558894993930287,7.152883283390345,8.949977046213293,113.548501949532,1,0,0,0,1,13.370868462214364,0.051840101674678535,-15.536863444581861,0.7020254528904964,0.9296060657367275,3.6932744172495324,-2.1875799443463975,0.21078406237392555,-1.6279521851813614,6.238553958638871,0.0
MA-NFLX,2024-04-03,7.939218782876596,-29.046487292278414,-14.583166795692023,-0.05495299377042784,-15.301216921322577,-1.896150817579096,-1.3402945737495113,0.016666666666666666,0.008333333333333333,-11.859826317655799,-29.020474361023005,-0.6285096878138138,7.314364389425255,9.122433270035362,116.11193503755614,1,0,0,0,1,12.957140150208865,0.05349538343526924,-29.020474361023005,0.6135443565849157,0.9248670765811949,3.6366514486270995,-2.198731436893279,0.20670619422516695,-1.513650381285766,5.4650008212687595,0.0
MA-NFLX,2024-04-04,7.939218782876596,-26.323349779252396,2.7231375130260176,-10.93927013511177,-17.247869418431435,-1.3203990989279561,-1.177601032840259,0.08333333333333333,0.041666666666666664,-8.27429533370821,-25.335355684935433,0.16269354090925225,7.25091302116881,9.116705800904642,115.10467579303615,1,0,0,0,1,11.409306297790433,0.06075278921157395,-25.335355684935433,0.5452568998127995,0.9189124958099726,3.56823001569868,-2.467117541184979,0.12368131840026453,-1.5600340909157022,5.585486295273315,0.0
MA-NFLX,2024-04-05,7.939218782876596,-34.15592560531337,-7.832575826060975,-27.266907032805705,-12.483216181171883,-2.150744506992033,-1.4948053084706898,0.016666666666666666,0.008333333333333333,-15.48271035071059,-32.026307457707645,-0.31720427563043074,6.915585117499571,9.144546984898483,109.78151034841957,1,0,0,0,1,10.86289516595044,0.06380869648200264,-32.026307457707645,0.448422753121451,0.9126158972179389,3.4964067836867487,-2.528297031752006,0.1087402658129954,-1.4936588891988285,5.3566641075657575,0.0
MA-NFLX,2024-04-08,7.939218782876596,-25.65478227565876,8.50114332965461,-10.095572907193059,-8.609211032460507,-0.8910541868191165,-1.0760134726240673,0.11666666666666667,0.058333333333333334,-6.5511064694329555,-22.38220764414446,0.4187918358466225,7.121596773851315,9.143112011374853,113.05184400774286,1,0,0,0,1,9.582811869253678,0.07233233731572031,-22.38220764414446,0.3783793628523347,0.907813603231012,3.501380268293543,-2.7955339955400036,0.05891454225353015,-1.4944258315273116,5.36029934182663,0.0
MA-NFLX,2024-04-09,7.939218782876596,-24.16062651387074,1.4941557617880221,-9.697306017284347,-10.104747562561954,-0.6206215368424585,-0.9748145609859719,0.13333333333333333,0.06666666666666667,-4.551713329516836,-19.979417533618022,0.10119891163809547,7.0915833826277455,9.024811629434046,112.57539619266734,1,0,0,0,1,8.280212019455142,0.08371128407477131,-19.979417533618022,0.23250062085605583,0.9007122482309944,3.443883402361028,-3.1675866586795336,0.021939238155157158,-1.5985800589638064,5.941029688368923,0.0
MA-NFLX,2024-04-10,7.939218782876596,-27.417380425900035,-3.2567539120292963,1.629106866378379,-8.964698510985556,-0.9773197239248773,-1.1046857467995341,0.08333333333333333,0.041666666666666664,-7.3602323159968535,-22.233183169043457,-0.12987118581356227,7.0631814716239125,9.019178284916359,112.12452983301655,1,0,0,0,1,7.68387240150483,0.0902080545252414,-22.233183169043457,0.17821186428532992,0.8909832147835925,3.3887494554979996,-3.285304484749771,0.015548280622331542,-1.5702880022457872,5.892482069613599,0.0
MA-NFLX,2024-04-11,7.939218782876596,-36.36536303651957,-8.947982610619533,-10.042013257267172,-21.910982889306467,-1.8475424760649872,-1.525277628294786,0.016666666666666666,0.008333333333333333,-15.212665782151063,-29.896887533838438,-0.42059188149525184,7.225597136882439,8.999036382822172,114.7027985887876,1,0,0,0,1,18.97095068639775,0.03653729283356024,-29.896887533838438,0.04027744108624052,0.8748022780953344,3.327558852336153,-1.4361255523721992,0.5648398422563997,-1.513029578086236,5.758033375556119,0.0
MA-NFLX,2024-04-12,7.939218782876596,-34.53730040812002,1.8280626283995502,-0.38137480280664704,-21.076085412600662,-1.4437547399613335,-1.4162502762811702,0.03333333333333333,0.016666666666666666,-12.330798883121481,-26.818270210130695,0.1090273520136158,7.240695486381397,9.006974095007548,114.94247745667828,1,0,0,0,1,18.779055260365283,0.03691065237040377,-26.818270210130695,0.031853590398604546,0.8526416783428363,3.2527086965718492,-1.4536290567232144,0.5563131111610355,-1.5199602871229476,5.751173562978044,1.0
MA-NFLX,2024-04-15,7.939218782876596,-27.613257260265527,6.924043147854491,-1.9584749846067666,-16.210328947904713,-0.5588197276346485,-1.040043166135556,0.11666666666666667,0.058333333333333334,-4.596239287871754,-18.770687643647967,0.37620711014561414,7.43003475033616,9.068439284823027,117.9481450917442,1,0,0,0,1,17.88649116938446,0.038752552079436106,-18.770687643647967,0.2339214819776454,0.8273861341258588,3.2104710805938743,-1.5252689707474738,0.5209761755976201,-1.5198942922498409,5.614268207201156,1.0
MA-NFLX,2024-04-16,7.939218782876596,-35.81658463603429,-8.203327375768765,-11.655958122163554,-17.501809071422315,-1.3833740111643642,-1.5234493076766498,0.03333333333333333,0.016666666666666666,-11.924476210069404,-25.582843767342307,-0.48340614154109374,7.4912121541098475,9.035877628740076,118.91930626919475,1,0,0,0,1,20.26598888319861,0.034202484988758414,-25.582843767342307,0.2682511500823198,0.8001423451186054,3.251102854690291,-1.3371293138227038,0.612019137806041,-1.470070380276272,5.537977458388137,1.0
MA-NFLX,2024-04-17,7.939218782876596,-32.43980887530893,3.3767757607253657,-5.022428449408892,-17.30252494163136,-0.8971801843937687,-1.374644599657847,0.08333333333333333,0.041666666666666664,-7.682574202262469,-20.85884332985979,0.14880470801880286,7.497016565429562,9.052814541690768,119.01144844234932,1,0,0,0,1,18.561037658503103,0.03734420420414392,-20.85884332985979,0.33823159332433467,0.7776450887014816,3.3895704439731054,-1.4675537587710314,0.5494966507788814,-1.474567577119625,5.504948595931772,1.0
MA-NFLX,2024-04-18,7.939218782876596,-35.35107581121508,-2.9112669359061556,1.0142872253044857,-18.683311416217464,-1.1163757501590887,-1.6350486904793384,0.05,0.025,-9.659675567357748,-22.47639256322914,-0.2604040908214915,7.509813079136484,9.03358384666197,119.21458679985219,1,0,0,0,1,24.24857098538642,0.028585073362783958,-22.47639256322914,0.3789114724096672,0.7402693898386674,3.5232927612835554,-1.139535300638247,0.6990510451619063,-1.4998895285162057,5.615307604261134,1.0
MA-NFLX,2024-04-19,7.939218782876596,9.409458927823778,44.76053473903886,43.946759335943796,21.53129004314701,2.9979506777790523,1.5875543370854548,0.9333333333333333,0.475,34.024294669523755,22.13380112068567,3.2226030275647934,12.667118647271334,9.354704546374412,201.08427461057315,1,0,0,0,1,12.66390383775822,0.054734084326610546,22.13380112068567,0.533738422929082,0.7220299338750142,3.3381801104875235,-1.9278402256875313,0.31907963715900745,1.690764114123429,7.567163165836007,0.0
MA-NFLX,2024-04-22,7.939218782876596,11.102859839767177,1.6934009119433995,38.716117100032704,34.311465021320146,2.4491337298149927,1.6388198572093826,0.95,0.49166666666666664,34.00212233040115,23.390718698149172,0.05126552012392782,12.339344519101497,9.128491616940947,195.88102163454275,1,0,0,0,1,12.607858849107535,0.05497739059864322,23.390718698149172,0.5896565079286641,0.718152992655844,3.1122996877079845,-1.924205553343681,0.32076112112173505,1.8103099567963667,8.260026735097043,1.0
MA-NFLX,2024-04-23,7.939218782876596,-1.2773665527943194,-12.380226392561497,34.53921808323997,27.05109772753059,1.3859875868354012,0.747783851700359,0.75,0.39166666666666666,20.269341051463122,10.697389632220325,-0.8910360055090236,12.653815371330259,9.25209722883619,200.8730916519978,1,0,0,0,1,12.2087542645285,0.05677460333310382,10.697389632220325,0.591950586329764,0.7227923198781417,2.9502588173253086,-1.9604999652059707,0.3041563858334754,1.7370102939419243,7.826811259218307,0.0
MA-NFLX,2024-04-24,7.939218782876596,16.372835767317724,17.650202320112044,48.81264464262665,45.36437006582571,2.1259436532110136,1.8847948885208485,1.0,0.5333333333333333,35.65132486828388,27.702983287074566,1.1370110368204895,13.153033663508165,9.511758111236073,208.79793635822054,1,0,0,0,1,11.959288795057684,0.057958896422536134,27.702983287074566,0.5718373365580951,0.7319793948162746,2.7515788813660316,-1.9543585849752863,0.30693659726154254,1.5969092862603769,6.636152622441658,1.0
MA-NFLX,2024-04-25,7.939218782876596,8.302277363353312,-8.070558403964412,43.653353174568394,23.68635700749394,1.4779563681390138,1.2992661444756664,0.8666666666666667,0.475,26.396448613944774,19.36937791819412,-0.5855287440451822,13.06231787171842,9.391780506128896,207.35786780784866,1,0,0,0,1,11.61864215680057,0.0596581916548859,19.36937791819412,0.5841971561818585,0.7264798777909723,2.6006538190414026,-1.9964058119182722,0.28815124567450945,1.7107108174325876,7.349331434577532,0.0
MA-NFLX,2024-04-26,7.939218782876596,11.442932079064917,3.140654715711605,2.0334731512411395,18.331950651572583,1.5138918124301195,1.4666563517579183,0.9333333333333333,0.5166666666666667,28.620505797077747,22.24442472372081,0.16739020728225196,12.959056210694309,9.392556778194303,205.71863975762517,1,0,0,0,1,11.660290521720441,0.05944510381356034,22.24442472372081,0.6187323232056982,0.7195352939365968,2.473176462279222,-1.9768093977319336,0.296833012481573,1.7095170524706647,7.3438947806394035,0.0
MA-NFLX,2024-04-29,7.939218782876596,7.5665114337072055,-3.8764206453577117,-3.5363484060599717,23.125720802172907,1.1973532118780892,1.2027614876093542,0.8333333333333334,0.475,23.587799111611393,18.314304494820394,-0.2638948641485641,12.815950425260132,9.339148583396485,203.44690584102474,1,0,0,0,1,11.638021441469869,0.05955885062129612,18.314304494820394,0.6518863578446916,0.7235560782848032,2.4867496186077926,-1.9696354331189119,0.3000435062361062,1.7943546270286808,7.744484367089687,0.0
MA-NFLX,2024-04-30,7.939218782876596,8.761651811475929,1.1951403777687233,10.039018364270248,23.22497230806232,1.1541785371761346,1.274342318736312,0.85,0.49166666666666664,23.621690873977,19.468208174962793,0.0715808311269579,12.815945023475814,9.337083453674415,203.4468200903571,1,0,0,0,1,11.341554840947742,0.06111571034840787,19.468208174962793,0.7084164115055754,0.7343476604996044,2.549014440411539,-2.01473349148742,0.2801505745976396,1.7995746856159045,7.76437696051863,0.0
MA-NFLX,2024-05-01,7.939218782876596,-1.1111169219670955,-9.872768733443024,-17.48395268928482,27.93537037031132,0.6054905218393658,0.637576736359605,0.7166666666666667,0.4,12.35215362201841,9.690052268760315,-0.6367655823767071,12.55194264640171,9.422078675295976,199.25591227874924,1,0,0,0,1,11.261976301256691,0.0615475616373477,9.690052268760315,0.7099555791432006,0.7406899593286753,2.682556279485615,-2.0071072062540156,0.283465558070228,1.7757499993364867,7.506728434427733,0.0
MA-NFLX,2024-05-02,7.939218782876596,-12.740120449806227,-11.629003527839131,-21.04239781315954,13.58322932944617,0.0021804149836242943,-0.1013579147780842,0.5166666666666667,0.2833333333333333,0.04398862770696965,-1.5072273631303759,-0.7389346511376892,12.87814612525248,9.467541647945396,204.43423196980876,1,0,0,0,1,11.437940077642471,0.06060070046308663,-1.5072273631303759,0.6905620623132428,0.7380303741381216,2.855263265416592,-1.9511640364222194,0.3083875912231442,1.8155678358701517,7.599653621567604,0.0
MA-NFLX,2024-05-03,7.939218782876596,-21.554842439598133,-8.814721989791906,-32.99777451866305,12.601083165715238,-0.47811681467833056,-0.6681794359777343,0.3,0.15833333333333333,-9.400787520370699,-9.765374503569683,-0.5668215211996501,12.91413388426444,9.528699005347534,205.0055199333378,1,0,0,0,1,12.057300361695003,0.05748775926342631,-9.765374503569683,0.6189769101953465,0.7281642479670306,2.982431364169454,-1.8368934344292012,0.3623049870920347,1.8095745885885623,7.437695410885242,0.0
MA-NFLX,2024-05-06,7.939218782876596,-29.8293684737406,-8.274526034142468,-37.39587990744781,-4.17458619808184,-0.8806215296365935,-1.196209831358425,0.11666666666666667,0.058333333333333334,-17.466584244609074,-17.395266550136117,-0.5280303953806907,12.92078817695896,9.575874848452155,205.11115355506217,1,0,0,1,0,12.565956694088843,0.05516071696204468,-17.395266550136117,0.5217616725162866,0.7061788493235931,3.0021523681723408,-1.7577501286390242,0.40162999206257877,1.8026093833790868,7.308655381046159,0.0
MA-NFLX,2024-05-07,7.939218782876596,-33.351600962019575,-3.5222324882789735,-42.1132527734955,-9.190974448148836,-1.0150567171892582,-1.389576601470705,0.1,0.05,-20.529268010480607,-20.25732947178929,-0.19336677011227987,12.934673623850095,9.579839910843111,205.33157819096382,1,0,0,1,0,12.95288443275719,0.05351295953872723,-20.25732947178929,0.441738221649221,0.6821979425398895,2.974259335434175,-1.7100266027705744,0.42595401454376713,1.8050765152719146,7.303970566720135,0.0
MA-NFLX,2024-05-08,7.939218782876596,-34.41647788983636,-1.0648769278167833,-33.30536096786926,-6.999097463936323,-1.0338537077496057,-1.4179066209435263,0.08333333333333333,0.041666666666666664,-21.244190065100575,-20.584720154950183,-0.02833001947282132,12.919002125556766,9.563793398805121,205.08280086802827,1,0,0,1,0,14.239230575583276,0.04867869628774181,-20.584720154950183,0.3631619099847651,0.6605119062238476,2.960598920129209,-1.5708651508672482,0.49821029155370167,1.8377444423995781,7.436809796468658,0.0
MA-NFLX,2024-05-09,7.939218782876596,-35.78501359710231,-1.3685357072659485,-23.04489314729608,0.5803494394172617,-1.1036972339054447,-1.4754376212483002,0.05,0.025,-22.641743244337384,-21.120113312318466,-0.05753100030477398,12.76374538262403,9.540508370749263,202.61817648103286,1,0,0,1,0,14.85603077874577,0.04665762954339171,-21.120113312318466,0.24983648611567755,0.6432101987056716,2.984360691847855,-1.5184555363973202,0.5243626982180141,1.8796538717002933,7.619094363022437,0.0
MA-NFLX,2024-05-10,7.939218782876596,-33.343789857878164,2.4412237392241423,-11.788947418280031,1.1935105502418537,-0.9906905721816175,-1.2597732346519412,0.15,0.075,-20.260195032625337,-18.13691608350217,0.215664386596359,12.76902935957934,9.364892348899382,202.70205701477573,1,0,0,1,0,14.410102383880213,0.04810147506899957,-18.13691608350217,0.164538594785686,0.6312875401755702,2.9654747835393307,-1.5828337212842487,0.49221071115512793,1.952692979494821,8.085469906968415,0.0
MA-NFLX,2024-05-13,7.939218782876596,-37.114137833102575,-3.7703479752244107,-7.284769359361974,-9.500880572837048,-1.1264637518990153,-1.4631380770760534,0.016666666666666666,0.008333333333333333,-23.555498979207893,-21.389245337617147,-0.20336484242411212,12.690122852169267,9.354588194345506,201.44945504218538,1,0,0,1,0,15.288221809550672,0.04533863971851395,-21.389245337617147,0.15575773834955503,0.6183462479939097,2.9120283805855323,-1.5003724925213484,0.5333270641438965,1.9526603329508294,8.112751246100931,0.0
MA-NFLX,2024-05-14,7.939218782876596,-38.306385161764695,-1.1922473286621198,-4.95478419974512,-2.489800525730402,-1.1693400644067347,-1.4859780269032794,0.016666666666666666,0.008333333333333333,-24.623256281583494,-21.969580780403074,-0.022839949827226036,12.561585964587177,9.332212538720373,199.40899520914252,1,0,0,1,0,15.361139025349578,0.04512342342687515,-21.969580780403074,0.10093500695068244,0.6036708703768919,2.8816905215918367,-1.508724137861616,0.5291913028463224,1.9953269937343028,8.305011152478126,0.0
MA-NFLX,2024-05-15,7.939218782876596,-34.439621349000845,3.8667638127638497,-0.023143459164487012,-1.999812473691918,-0.9764051015531348,-1.1846203790325867,0.13333333333333333,0.06666666666666667,-20.656501845135047,-17.708081787373015,0.30135764787069275,12.56924952256694,9.281304705102137,199.53065042057676,1,0,0,1,0,14.913974941413969,0.046476354109673004,-17.708081787373015,0.08141461761136536,0.5816350955951184,2.770677508865832,-1.5661729058819218,0.5005601472916436,1.9713946102041398,8.34499216644305,0.0
MA-NFLX,2024-05-16,7.939218782876596,-31.197998721892986,3.2416226271078585,4.58701487520932,4.153077089322096,-0.8410815420367486,-0.9359954259989873,0.23333333333333334,0.11666666666666667,-17.622533072493294,-13.98211929040811,0.24862495303359933,12.572117938572006,9.218559115459241,199.57618511301328,1,0,0,1,0,14.461866397925236,0.04792930327854413,-13.98211929040811,0.11578543912837776,0.5684428042465852,2.741509693871223,-1.6251718334334546,0.470018962489461,2.026781843920375,8.728419383068166,0.0
